review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000612,O00000599,P000114,U000081,2,Stopped working after a few weeks.,2023-06-21 02:46:58
R00000613,O00000933,P000115,U000088,5,"Excellent product, works as expected.",2024-12-25 17:33:30
R00000614,O00001462,P000145,U000003,1,"Decent overall, could be better.",2024-04-16 07:09:57
R00000615,O00001638,P000178,U000342,5,Very good quality for the price.,2024-12-20 15:15:04
R00000616,O00001588,P000002,U000120,4,Sound quality is top-notch.,2024-09-02 18:29:36
R00000617,O00001041,P000174,U000072,4,Very good quality for the price.,2024-12-18 15:41:11
R00000618,O00001231,P000257,U000326,5,Great value and fast delivery.,2023-04-29 22:56:58
R00000619,O00000807,P000244,U000035,5,Not fully satisfied with the performance.,2022-03-23 05:19:11
R00000620,O00000905,P000024,U000391,5,Stopped working after a few weeks.,2023-11-04 22:57:00
R00000621,O00001680,P000295,U000279,4,"Excellent product, works as expected.",2024-01-14 18:04:39
R00000622,O00001205,P000114,U000335,4,"Decent overall, could be better.",2024-07-10 01:47:00
R00000623,O00000768,P000247,U000368,4,Battery life is amazing.,2021-10-30 05:29:42
R00000624,O00000610,P000246,U000464,4,Performance is smooth and reliable.,2022-02-25 17:16:19
R00000625,O00001993,P000017,U000255,3,Performance is smooth and reliable.,2021-06-23 20:57:53
R00000626,O00001565,P000207,U000071,5,"Excellent product, works as expected.",2023-05-09 06:15:27
R00000627,O00001423,P000139,U000424,3,Sound quality is top-notch.,2024-11-13 14:43:16
R00000628,O00001011,P000036,U000374,4,"Excellent product, works as expected.",2023-10-21 18:29:56
R00000629,O00000494,P000035,U000134,5,Packaging was slightly damaged but product is fine.,2024-12-07 05:33:49
R00000630,O00001321,P000041,U000058,4,Sound quality is top-notch.,2024-12-26 04:58:10
R00000631,O00000278,P000295,U000253,5,Packaging was slightly damaged but product is fine.,2023-11-09 00:45:54
R00000632,O00001847,P000272,U000225,5,Very good quality for the price.,2021-09-22 13:08:16
R00000633,O00000359,P000087,U000078,4,Battery life is amazing.,2024-01-28 11:44:05
R00000634,O00001111,P000094,U000274,3,Stopped working after a few weeks.,2024-09-05 05:04:09
R00000635,O00000237,P000073,U000415,4,Stopped working after a few weeks.,2021-06-02 01:06:41
R00000636,O00000552,P000192,U000265,4,Battery life is amazing.,2023-11-14 06:39:01
R00000637,O00001868,P000178,U000132,5,Great value and fast delivery.,2022-09-22 16:14:37
R00000638,O00001813,P000264,U000055,3,Packaging was slightly damaged but product is fine.,2022-07-05 03:03:27
R00000639,O00000209,P000297,U000331,4,"Excellent product, works as expected.",2024-09-16 04:22:13
R00000640,O00001387,P000201,U000371,4,Not fully satisfied with the performance.,2024-07-23 12:15:10
R00000641,O00001561,P000244,U000108,4,Packaging was slightly damaged but product is fine.,2024-03-02 05:31:44
R00000642,O00000059,P000247,U000207,5,Stopped working after a few weeks.,2024-12-10 10:42:23
R00000643,O00000632,P000114,U000168,5,"Excellent product, works as expected.",2024-09-03 19:42:04
R00000644,O00001962,P000242,U000211,4,Very good quality for the price.,2023-07-13 04:37:27
R00000645,O00001860,P000285,U000080,5,Very good quality for the price.,2025-01-21 13:42:56
R00000646,O00001817,P000211,U000139,4,Performance is smooth and reliable.,2022-09-07 22:09:19
R00000647,O00000364,P000071,U000158,3,Very good quality for the price.,2024-12-22 11:29:32
R00000648,O00000506,P000062,U000113,3,Very good quality for the price.,2021-12-18 01:58:24
R00000649,O00001166,P000195,U000375,4,Not fully satisfied with the performance.,2024-07-09 17:00:34
R00000650,O00001122,P000026,U000039,5,Sound quality is top-notch.,2021-04-04 04:57:26
R00000651,O00001630,P000018,U000365,5,Stopped working after a few weeks.,2022-04-16 09:38:02
R00000652,O00001217,P000098,U000402,3,Stopped working after a few weeks.,2024-12-30 20:03:59
R00000653,O00001152,P000108,U000122,5,Performance is smooth and reliable.,2024-05-29 00:44:53
R00000654,O00001125,P000126,U000160,5,"Decent overall, could be better.",2023-03-02 04:06:09
R00000655,O00001595,P000170,U000289,5,"Decent overall, could be better.",2024-12-05 06:30:33
R00000656,O00000119,P000282,U000368,3,Stopped working after a few weeks.,2024-10-23 06:37:13
R00000657,O00001250,P000260,U000275,4,Battery life is amazing.,2022-11-20 15:11:58
R00000658,O00001994,P000088,U000187,5,Very good quality for the price.,2024-11-15 17:41:15
R00000659,O00000523,P000161,U000430,4,"Excellent product, works as expected.",2023-10-04 19:42:41
R00000660,O00000514,P000248,U000048,1,Not fully satisfied with the performance.,2022-12-31 16:04:36
R00000661,O00000082,P000049,U000477,4,Stopped working after a few weeks.,2023-06-08 21:11:18
R00000662,O00000916,P000175,U000083,4,Packaging was slightly damaged but product is fine.,2022-11-08 02:24:49
R00000663,O00001019,P000135,U000229,5,Not fully satisfied with the performance.,2024-07-23 09:26:39
R00000664,O00000381,P000210,U000150,4,"Decent overall, could be better.",2022-11-17 05:58:49
R00000665,O00001030,P000139,U000131,5,Performance is smooth and reliable.,2023-09-01 14:19:11
R00000666,O00001689,P000045,U000127,4,Battery life is amazing.,2023-01-03 17:30:04
R00000667,O00000085,P000009,U000205,2,Performance is smooth and reliable.,2024-07-27 16:46:34
R00000668,O00001678,P000034,U000050,4,Very good quality for the price.,2025-01-31 03:51:48
R00000669,O00000330,P000268,U000162,5,Performance is smooth and reliable.,2023-04-25 13:16:42
R00000670,O00000007,P000215,U000442,4,Sound quality is top-notch.,2021-12-25 15:56:13
R00000671,O00000746,P000202,U000029,3,Stopped working after a few weeks.,2024-06-13 23:49:27
R00000672,O00001554,P000294,U000382,5,Sound quality is top-notch.,2023-12-26 04:40:07
R00000673,O00000915,P000147,U000403,5,Packaging was slightly damaged but product is fine.,2021-10-25 15:43:34
R00000674,O00000874,P000135,U000197,4,Performance is smooth and reliable.,2023-10-17 22:39:13
R00000675,O00000452,P000190,U000173,5,Stopped working after a few weeks.,2024-06-04 22:04:27
R00000676,O00000491,P000110,U000288,5,Battery life is amazing.,2024-06-13 20:59:24
R00000677,O00001481,P000028,U000424,5,Great value and fast delivery.,2022-07-03 06:50:04
R00000678,O00000288,P000053,U000208,4,Great value and fast delivery.,2022-01-20 07:36:25
R00000679,O00000949,P000118,U000386,5,Very good quality for the price.,2023-12-21 02:10:14
R00000680,O00001986,P000297,U000417,3,"Decent overall, could be better.",2023-07-11 21:36:18
R00000681,O00001369,P000066,U000470,3,"Excellent product, works as expected.",2024-08-31 01:22:15
R00000682,O00001147,P000220,U000374,1,Sound quality is top-notch.,2023-09-28 12:14:55
R00000683,O00000706,P000166,U000059,2,Very good quality for the price.,2021-07-27 12:00:12
R00000684,O00001727,P000223,U000465,2,Packaging was slightly damaged but product is fine.,2025-01-11 06:22:43
R00000685,O00001702,P000032,U000158,2,Performance is smooth and reliable.,2024-12-18 23:50:56
R00000686,O00001629,P000110,U000189,3,"Excellent product, works as expected.",2023-12-09 16:50:01
R00000687,O00001600,P000078,U000319,4,Not fully satisfied with the performance.,2024-06-23 09:04:18
R00000688,O00001539,P000168,U000097,5,Not fully satisfied with the performance.,2024-08-14 22:48:01
R00000689,O00001406,P000097,U000048,5,"Decent overall, could be better.",2024-11-08 14:27:09
R00000690,O00001651,P000041,U000112,5,"Excellent product, works as expected.",2023-03-12 23:17:25
R00000691,O00000328,P000027,U000127,1,Not fully satisfied with the performance.,2023-11-24 14:23:11
R00000692,O00000443,P000079,U000401,5,Sound quality is top-notch.,2024-09-17 18:52:44
R00000693,O00000775,P000219,U000496,3,Not fully satisfied with the performance.,2024-11-18 10:51:04
R00000694,O00001088,P000182,U000228,5,Packaging was slightly damaged but product is fine.,2024-11-06 09:05:07
R00000695,O00001221,P000290,U000470,4,"Excellent product, works as expected.",2024-06-28 19:15:07
R00000696,O00001636,P000147,U000308,5,Great value and fast delivery.,2023-06-18 02:09:09
R00000697,O00000178,P000159,U000151,3,Sound quality is top-notch.,2023-11-27 09:07:15
R00000698,O00001323,P000028,U000314,3,Not fully satisfied with the performance.,2024-10-14 17:07:05
R00000699,O00000705,P000296,U000004,4,"Excellent product, works as expected.",2022-02-25 05:27:14
R00000700,O00000087,P000014,U000378,1,Stopped working after a few weeks.,2021-08-15 08:21:35
R00000701,O00001884,P000060,U000488,1,"Decent overall, could be better.",2024-04-22 05:26:46
R00000702,O00001948,P000252,U000242,4,Stopped working after a few weeks.,2023-08-06 06:32:34
R00000703,O00000458,P000281,U000018,2,Stopped working after a few weeks.,2024-02-23 09:07:34
R00000704,O00001829,P000172,U000386,5,"Excellent product, works as expected.",2023-11-25 09:57:34
R00000705,O00000055,P000034,U000101,3,Great value and fast delivery.,2023-03-26 14:21:57
R00000706,O00001502,P000023,U000337,2,Packaging was slightly damaged but product is fine.,2023-06-30 22:54:35
R00000707,O00000644,P000211,U000149,4,"Decent overall, could be better.",2024-10-24 03:08:10
R00000708,O00000678,P000040,U000342,1,"Excellent product, works as expected.",2023-12-07 01:14:40
R00000709,O00000222,P000235,U000200,3,"Decent overall, could be better.",2024-09-18 11:47:14
R00000710,O00000114,P000099,U000293,3,Stopped working after a few weeks.,2023-06-07 03:16:21
R00000711,O00000983,P000222,U000143,2,Sound quality is top-notch.,2023-10-30 12:30:52
R00000712,O00001229,P000032,U000476,5,Very good quality for the price.,2024-05-27 03:58:49
R00000713,O00001000,P000126,U000297,3,Not fully satisfied with the performance.,2024-01-28 04:43:58
R00000714,O00000175,P000077,U000286,3,Very good quality for the price.,2025-01-12 17:12:36
R00000715,O00000782,P000187,U000197,1,"Decent overall, could be better.",2024-04-19 22:18:10
R00000716,O00000590,P000261,U000081,3,Performance is smooth and reliable.,2022-12-07 16:27:56
R00000717,O00001560,P000246,U000078,3,"Excellent product, works as expected.",2021-04-10 05:39:02
R00000718,O00000019,P000007,U000022,1,Not fully satisfied with the performance.,2024-01-29 21:36:36
R00000719,O00000424,P000119,U000447,5,Stopped working after a few weeks.,2024-04-07 12:16:54
R00000720,O00001344,P000300,U000175,5,Sound quality is top-notch.,2024-04-15 15:41:37
R00000721,O00000286,P000115,U000377,4,"Excellent product, works as expected.",2024-10-25 04:56:04
R00000722,O00001584,P000106,U000371,4,Battery life is amazing.,2024-08-11 00:07:20
R00000723,O00000429,P000263,U000191,4,"Excellent product, works as expected.",2023-07-07 08:39:00
R00000724,O00001510,P000037,U000184,4,Great value and fast delivery.,2024-08-21 14:22:45
R00000725,O00001319,P000279,U000190,3,"Decent overall, could be better.",2025-02-10 02:08:31
R00000726,O00000670,P000076,U000059,5,Very good quality for the price.,2024-11-26 18:09:39
R00000727,O00000032,P000284,U000305,2,Packaging was slightly damaged but product is fine.,2023-06-29 20:21:38
R00000728,O00000941,P000097,U000433,5,"Excellent product, works as expected.",2023-08-12 03:51:07
R00000729,O00000723,P000103,U000197,4,"Decent overall, could be better.",2024-06-24 23:15:38
R00000730,O00000995,P000181,U000091,4,Not fully satisfied with the performance.,2021-12-23 09:21:40
R00000731,O00000215,P000032,U000485,4,Battery life is amazing.,2021-10-01 23:23:06
R00000732,O00000814,P000145,U000493,4,Sound quality is top-notch.,2022-10-02 23:10:01
R00000733,O00000327,P000001,U000355,1,"Decent overall, could be better.",2024-10-28 19:23:39
R00000734,O00000561,P000262,U000303,4,Performance is smooth and reliable.,2024-10-28 21:02:59
R00000735,O00001113,P000018,U000461,5,Great value and fast delivery.,2025-01-21 13:00:35
R00000736,O00000701,P000143,U000057,4,"Excellent product, works as expected.",2023-03-16 04:14:30
R00000737,O00001579,P000015,U000188,4,Very good quality for the price.,2023-07-08 08:18:03
R00000738,O00001190,P000161,U000432,4,Very good quality for the price.,2021-12-08 11:02:47
R00000739,O00000342,P000243,U000128,3,Stopped working after a few weeks.,2022-09-09 16:09:28
R00000740,O00000630,P000117,U000165,3,Not fully satisfied with the performance.,2021-12-18 05:31:38
R00000741,O00000148,P000260,U000299,3,Packaging was slightly damaged but product is fine.,2023-01-19 14:25:29
R00000742,O00001310,P000207,U000445,3,Battery life is amazing.,2024-11-23 15:31:13
R00000743,O00000361,P000151,U000022,2,"Excellent product, works as expected.",2023-04-12 12:45:55
R00000744,O00000084,P000027,U000469,5,"Decent overall, could be better.",2022-03-01 22:16:52
R00000745,O00000049,P000158,U000145,4,"Decent overall, could be better.",2022-07-27 06:22:12
R00000746,O00000469,P000280,U000435,4,Great value and fast delivery.,2025-02-07 06:36:02
R00000747,O00000156,P000044,U000129,5,Battery life is amazing.,2023-10-13 23:16:18
R00000748,O00000773,P000029,U000466,1,Stopped working after a few weeks.,2024-02-12 12:48:29
R00000749,O00001240,P000151,U000283,2,Great value and fast delivery.,2023-07-19 19:50:22
R00000750,O00001201,P000027,U000059,3,"Decent overall, could be better.",2023-06-27 22:16:32
R00000751,O00001403,P000137,U000484,3,Sound quality is top-notch.,2024-12-14 13:35:37
R00000752,O00001203,P000208,U000379,5,Stopped working after a few weeks.,2025-01-02 05:52:44
R00000753,O00001631,P000121,U000033,3,Battery life is amazing.,2025-01-04 23:30:52
R00000754,O00000501,P000161,U000433,5,Packaging was slightly damaged but product is fine.,2022-08-05 16:48:57
R00000755,O00001765,P000225,U000019,2,Battery life is amazing.,2023-09-13 14:43:12
R00000756,O00000180,P000130,U000301,5,Packaging was slightly damaged but product is fine.,2024-12-02 08:15:52
R00000757,O00001048,P000081,U000241,2,"Excellent product, works as expected.",2024-09-19 02:05:20
R00000758,O00001756,P000115,U000317,5,"Decent overall, could be better.",2024-06-07 20:15:22
R00000759,O00000951,P000228,U000404,4,Great value and fast delivery.,2023-07-19 22:34:46
R00000760,O00001317,P000111,U000424,4,Performance is smooth and reliable.,2023-07-12 09:45:38
R00000761,O00001620,P000050,U000230,4,"Excellent product, works as expected.",2024-12-28 22:56:58
R00000762,O00000529,P000190,U000216,5,Battery life is amazing.,2022-02-26 00:59:57
R00000763,O00000347,P000263,U000287,3,Not fully satisfied with the performance.,2024-12-27 05:33:47
R00000764,O00001388,P000267,U000352,5,Battery life is amazing.,2024-09-19 01:08:08
R00000765,O00001961,P000254,U000421,5,Packaging was slightly damaged but product is fine.,2024-12-02 14:53:23
R00000766,O00001051,P000202,U000463,4,Performance is smooth and reliable.,2024-04-01 21:55:16
R00000767,O00001973,P000160,U000099,5,"Decent overall, could be better.",2024-12-29 18:44:27
R00000768,O00001442,P000024,U000147,4,Great value and fast delivery.,2023-12-10 22:06:54
R00000769,O00000602,P000267,U000451,4,Very good quality for the price.,2022-01-25 21:15:30
R00000770,O00001282,P000086,U000073,4,Packaging was slightly damaged but product is fine.,2023-03-28 07:01:01
R00000771,O00000244,P000005,U000029,4,Not fully satisfied with the performance.,2024-12-28 01:28:49
R00000772,O00001337,P000244,U000036,4,Performance is smooth and reliable.,2024-03-04 00:51:53
R00000773,O00001068,P000047,U000476,3,Stopped working after a few weeks.,2024-03-20 18:27:09
R00000774,O00001476,P000003,U000220,2,Great value and fast delivery.,2024-04-04 20:42:30
R00000775,O00000313,P000005,U000035,2,Battery life is amazing.,2023-03-21 12:51:11
R00000776,O00000436,P000116,U000422,3,Battery life is amazing.,2022-01-31 03:50:29
R00000777,O00001899,P000076,U000233,4,"Decent overall, could be better.",2023-09-05 07:20:53
R00000778,O00001329,P000233,U000108,5,Packaging was slightly damaged but product is fine.,2024-01-27 06:42:25
R00000779,O00000309,P000036,U000472,3,"Excellent product, works as expected.",2023-03-26 18:51:46
R00000780,O00000431,P000054,U000037,3,"Decent overall, could be better.",2022-03-03 15:20:10
R00000781,O00000661,P000252,U000442,5,Battery life is amazing.,2024-09-11 03:10:52
R00000782,O00000371,P000043,U000379,4,Packaging was slightly damaged but product is fine.,2023-05-27 08:58:42
R00000783,O00000567,P000172,U000173,4,Performance is smooth and reliable.,2022-09-14 18:58:57
R00000784,O00000980,P000247,U000452,4,Not fully satisfied with the performance.,2024-03-27 17:25:04
R00000785,O00000182,P000282,U000319,3,Great value and fast delivery.,2024-02-24 22:48:32
R00000786,O00001363,P000045,U000142,4,Packaging was slightly damaged but product is fine.,2024-11-22 05:30:22
R00000787,O00000622,P000150,U000039,4,Battery life is amazing.,2023-03-25 17:25:16
R00000788,O00000819,P000090,U000042,4,Not fully satisfied with the performance.,2022-06-04 02:29:31
R00000789,O00001193,P000250,U000290,2,Very good quality for the price.,2022-10-07 06:50:02
R00000790,O00000953,P000149,U000149,4,"Excellent product, works as expected.",2024-06-09 13:31:49
R00000791,O00001422,P000133,U000351,3,Sound quality is top-notch.,2024-05-08 17:25:29
R00000792,O00001841,P000265,U000478,4,"Excellent product, works as expected.",2023-08-18 08:44:32
R00000793,O00000923,P000121,U000352,4,Very good quality for the price.,2024-12-20 00:58:12
R00000794,O00001074,P000133,U000075,4,Very good quality for the price.,2023-06-04 15:50:11
R00000795,O00000297,P000204,U000045,4,Not fully satisfied with the performance.,2023-07-08 22:04:41
R00000796,O00000967,P000075,U000235,5,"Decent overall, could be better.",2024-06-24 12:16:46
R00000797,O00000462,P000220,U000281,4,Very good quality for the price.,2023-11-05 02:03:02
R00000798,O00001303,P000262,U000363,2,Performance is smooth and reliable.,2024-11-26 06:09:13
R00000799,O00001177,P000225,U000238,3,Sound quality is top-notch.,2023-02-21 16:09:37
R00000800,O00000378,P000149,U000152,4,"Decent overall, could be better.",2023-11-05 15:18:21
R00000801,O00000799,P000058,U000049,4,Not fully satisfied with the performance.,2024-12-30 06:47:05
R00000802,O00001103,P000282,U000014,4,"Excellent product, works as expected.",2022-02-06 02:44:15
R00000803,O00000106,P000266,U000056,4,Battery life is amazing.,2024-09-23 12:55:07
R00000804,O00000127,P000126,U000079,4,Sound quality is top-notch.,2023-01-14 14:31:23
R00000805,O00001996,P000157,U000110,4,Stopped working after a few weeks.,2024-09-11 16:41:24
R00000806,O00000839,P000207,U000094,4,Performance is smooth and reliable.,2021-07-26 18:19:13
R00000807,O00000356,P000174,U000499,5,Sound quality is top-notch.,2024-03-01 20:19:31
R00000808,O00001617,P000165,U000080,3,Great value and fast delivery.,2024-05-17 20:27:08
R00000809,O00000683,P000263,U000149,4,Performance is smooth and reliable.,2024-03-12 13:27:45
R00000810,O00000813,P000120,U000214,5,Packaging was slightly damaged but product is fine.,2024-11-03 00:04:43
R00000811,O00001681,P000036,U000500,3,"Excellent product, works as expected.",2025-01-30 10:07:28
R00000812,O00000210,P000086,U000388,5,Sound quality is top-notch.,2021-11-07 22:54:22
R00000813,O00001493,P000172,U000011,1,"Excellent product, works as expected.",2024-05-27 10:05:43
R00000814,O00000141,P000145,U000301,4,Very good quality for the price.,2024-11-28 11:41:46
R00000815,O00001975,P000130,U000154,3,Very good quality for the price.,2022-05-15 19:23:59
R00000816,O00001340,P000284,U000387,5,Sound quality is top-notch.,2025-02-17 22:49:35
R00000817,O00001798,P000252,U000480,5,"Decent overall, could be better.",2025-02-10 03:26:05
R00000818,O00001575,P000213,U000017,4,"Decent overall, could be better.",2024-06-04 17:54:30
R00000819,O00001182,P000046,U000018,4,Very good quality for the price.,2024-08-04 20:20:46
R00000820,O00001394,P000060,U000342,5,"Decent overall, could be better.",2023-04-22 07:38:19
R00000821,O00001816,P000261,U000421,4,Great value and fast delivery.,2024-10-20 15:40:06
R00000822,O00000712,P000045,U000169,3,Performance is smooth and reliable.,2022-11-20 06:35:08
R00000823,O00001794,P000161,U000473,1,Packaging was slightly damaged but product is fine.,2025-02-02 01:17:30
R00000824,O00000893,P000148,U000125,1,Battery life is amazing.,2025-01-09 09:42:20
R00000825,O00000860,P000149,U000435,4,Performance is smooth and reliable.,2024-11-17 18:18:20
R00000826,O00000011,P000077,U000016,4,Great value and fast delivery.,2024-09-14 09:08:11
R00000827,O00001695,P000080,U000448,3,Stopped working after a few weeks.,2025-02-03 13:10:13
R00000828,O00001428,P000169,U000131,2,"Excellent product, works as expected.",2024-08-11 03:27:41
R00000829,O00000283,P000084,U000411,3,Great value and fast delivery.,2024-06-28 16:31:14
R00000830,O00000811,P000030,U000441,1,"Decent overall, could be better.",2024-11-15 12:31:50
R00000831,O00001342,P000047,U000087,2,Great value and fast delivery.,2024-01-03 20:54:21
R00000832,O00000292,P000036,U000449,2,Battery life is amazing.,2025-01-22 06:08:33
R00000833,O00000755,P000240,U000023,1,"Excellent product, works as expected.",2023-05-29 14:20:41
R00000834,O00000627,P000073,U000269,4,Stopped working after a few weeks.,2021-06-19 16:17:19
R00000835,O00000944,P000289,U000320,4,Not fully satisfied with the performance.,2022-02-25 09:23:42
R00000836,O00000862,P000137,U000455,2,Great value and fast delivery.,2022-11-02 09:18:37
R00000837,O00000130,P000042,U000425,5,Packaging was slightly damaged but product is fine.,2023-01-12 07:37:44
R00000838,O00001176,P000276,U000378,2,Very good quality for the price.,2024-09-01 04:39:16
R00000839,O00000324,P000078,U000473,2,Very good quality for the price.,2024-12-11 14:31:48
R00000840,O00001091,P000093,U000436,4,"Decent overall, could be better.",2023-04-02 02:47:20
R00000841,O00000844,P000082,U000111,4,"Decent overall, could be better.",2024-02-19 01:10:36
R00000842,O00000964,P000088,U000234,4,Great value and fast delivery.,2022-01-05 10:15:20
R00000843,O00001865,P000077,U000417,4,"Decent overall, could be better.",2022-12-07 00:33:10
R00000844,O00000866,P000129,U000105,5,Packaging was slightly damaged but product is fine.,2022-11-28 00:36:26
R00000845,O00000922,P000264,U000195,4,Battery life is amazing.,2024-04-12 06:09:25
R00000846,O00000696,P000247,U000407,4,Battery life is amazing.,2022-06-20 21:29:53
R00000847,O00000216,P000013,U000428,2,Packaging was slightly damaged but product is fine.,2025-01-30 14:54:21
R00000848,O00001781,P000262,U000079,4,"Excellent product, works as expected.",2024-08-19 06:27:10
R00000849,O00001262,P000159,U000254,4,Great value and fast delivery.,2023-07-27 14:21:57
R00000850,O00000159,P000256,U000323,5,Sound quality is top-notch.,2025-01-29 22:35:56
R00000851,O00001059,P000071,U000339,5,Sound quality is top-notch.,2025-02-18 18:25:56
R00000852,O00000989,P000082,U000093,4,Not fully satisfied with the performance.,2024-12-18 09:33:48
R00000853,O00000842,P000255,U000456,4,Battery life is amazing.,2025-01-14 13:33:05
R00000854,O00000635,P000098,U000240,4,Not fully satisfied with the performance.,2024-09-01 03:44:37
R00000855,O00000517,P000147,U000381,2,Stopped working after a few weeks.,2024-11-26 21:11:46
R00000856,O00001429,P000171,U000494,4,Great value and fast delivery.,2023-12-26 15:47:15
R00000857,O00001748,P000106,U000044,4,Performance is smooth and reliable.,2021-07-19 12:00:07
R00000858,O00000598,P000223,U000372,4,"Excellent product, works as expected.",2025-02-09 09:46:19
R00000859,O00000196,P000064,U000263,4,Stopped working after a few weeks.,2022-11-08 12:24:02
R00000860,O00001784,P000128,U000067,4,Very good quality for the price.,2025-02-13 02:27:34
R00000861,O00000870,P000216,U000132,4,Battery life is amazing.,2023-09-26 19:49:24
R00000862,O00000411,P000003,U000203,4,Sound quality is top-notch.,2024-02-25 10:45:43
R00000863,O00000097,P000195,U000477,3,Very good quality for the price.,2023-09-11 11:01:47
R00000864,O00001001,P000234,U000206,3,Great value and fast delivery.,2021-12-23 19:38:05
R00000865,O00001506,P000069,U000422,4,Great value and fast delivery.,2022-11-14 02:10:47
R00000866,O00000157,P000214,U000113,5,Stopped working after a few weeks.,2022-12-08 19:11:07
R00000867,O00000420,P000172,U000491,4,Packaging was slightly damaged but product is fine.,2023-07-03 11:24:43
R00000868,O00001803,P000086,U000221,2,Very good quality for the price.,2023-08-25 10:37:34
R00000869,O00000478,P000176,U000036,5,Battery life is amazing.,2024-12-23 13:06:41
R00000870,O00001856,P000251,U000131,5,"Decent overall, could be better.",2024-08-01 04:36:32
R00000871,O00000669,P000031,U000335,5,"Decent overall, could be better.",2022-07-28 02:30:15
R00000872,O00001418,P000173,U000102,4,Great value and fast delivery.,2022-07-19 17:13:03
R00000873,O00001872,P000127,U000445,5,Performance is smooth and reliable.,2024-09-26 09:40:00
R00000874,O00001300,P000024,U000324,3,Stopped working after a few weeks.,2022-10-23 16:36:15
R00000875,O00000448,P000241,U000171,4,Not fully satisfied with the performance.,2023-12-27 02:07:05
R00000876,O00000554,P000186,U000137,3,Very good quality for the price.,2025-01-22 08:28:36
R00000877,O00000179,P000122,U000137,3,Very good quality for the price.,2023-10-06 11:52:13
R00000878,O00000391,P000249,U000218,5,Great value and fast delivery.,2023-10-26 20:13:37
R00000879,O00000579,P000011,U000432,5,Great value and fast delivery.,2023-02-08 19:44:46
R00000880,O00001478,P000116,U000274,4,Stopped working after a few weeks.,2024-12-01 02:17:55
R00000881,O00001707,P000165,U000269,1,Performance is smooth and reliable.,2024-12-01 13:32:04
R00000882,O00001288,P000180,U000357,4,Not fully satisfied with the performance.,2024-12-18 06:26:07
R00000883,O00001645,P000222,U000114,4,Stopped working after a few weeks.,2024-12-07 07:56:08
R00000884,O00001024,P000248,U000445,5,Battery life is amazing.,2024-10-25 05:19:56
R00000885,O00000821,P000015,U000306,4,Stopped working after a few weeks.,2025-02-02 01:59:13
R00000886,O00001825,P000011,U000204,4,Very good quality for the price.,2024-06-16 10:31:27
R00000887,O00000985,P000208,U000494,4,Sound quality is top-notch.,2024-10-02 12:32:26
R00000888,O00001339,P000180,U000256,5,Not fully satisfied with the performance.,2022-02-10 05:44:57
R00000889,O00000665,P000096,U000359,4,"Decent overall, could be better.",2024-10-18 09:51:07
R00000890,O00000143,P000220,U000058,2,Not fully satisfied with the performance.,2025-02-03 01:13:44
R00000891,O00001517,P000261,U000449,5,"Decent overall, could be better.",2024-05-28 02:35:13
R00000892,O00001430,P000140,U000295,4,Packaging was slightly damaged but product is fine.,2023-05-25 00:42:34
R00000893,O00000865,P000004,U000432,1,Great value and fast delivery.,2022-09-12 18:45:02
R00000894,O00000422,P000071,U000017,2,Stopped working after a few weeks.,2024-10-23 14:46:02
R00000895,O00000637,P000003,U000324,5,Sound quality is top-notch.,2024-10-19 00:25:13
R00000896,O00001407,P000011,U000360,1,Sound quality is top-notch.,2024-11-27 18:42:02
R00000897,O00000800,P000225,U000282,5,Packaging was slightly damaged but product is fine.,2024-01-15 01:37:38
R00000898,O00001404,P000051,U000376,4,"Excellent product, works as expected.",2024-12-19 05:12:18
R00000899,O00000616,P000209,U000011,2,"Excellent product, works as expected.",2023-02-09 07:21:06
R00000900,O00000295,P000273,U000353,1,"Excellent product, works as expected.",2022-12-23 13:07:49
R00000901,O00000924,P000227,U000407,4,Packaging was slightly damaged but product is fine.,2023-01-10 05:42:33
R00000902,O00001269,P000129,U000051,1,Stopped working after a few weeks.,2023-03-05 07:11:13
R00000903,O00001903,P000059,U000151,4,"Decent overall, could be better.",2022-09-22 08:29:38
R00000904,O00000089,P000020,U000290,5,Stopped working after a few weeks.,2024-07-12 22:27:21
R00000905,O00000042,P000069,U000308,4,Performance is smooth and reliable.,2024-08-21 23:31:03
R00000906,O00001802,P000291,U000184,3,Performance is smooth and reliable.,2024-08-01 13:48:41
R00000907,O00001934,P000231,U000038,3,Battery life is amazing.,2024-03-29 22:02:16
R00000908,O00000132,P000160,U000160,4,"Decent overall, could be better.",2021-09-15 04:45:07
R00000909,O00001002,P000079,U000352,4,Sound quality is top-notch.,2024-08-18 10:54:42
R00000910,O00001158,P000228,U000085,4,Packaging was slightly damaged but product is fine.,2023-12-19 18:15:23
R00000911,O00001095,P000205,U000487,5,Packaging was slightly damaged but product is fine.,2024-12-02 01:38:32
R00000912,O00001855,P000222,U000275,4,Very good quality for the price.,2023-09-16 09:46:04
R00000913,O00001345,P000235,U000103,1,Not fully satisfied with the performance.,2021-08-13 14:19:26
R00000914,O00001499,P000226,U000349,4,Performance is smooth and reliable.,2022-06-25 08:59:06
R00000915,O00000165,P000039,U000106,2,"Decent overall, could be better.",2023-12-23 17:02:01
R00000916,O00000725,P000024,U000037,3,"Excellent product, works as expected.",2022-11-04 01:24:54
R00000917,O00000291,P000045,U000207,4,Not fully satisfied with the performance.,2024-11-12 18:06:15
